Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2025-01-24 12:31:06.874,-2.5,-0.9,33,0.0,0.0,0.0,0.0,0.0,0.005,-0.0,0.0,582.9,0.440,0.440,0.000,0.0,00:00:00,0.0,0,--.--,--.--,9.0,0,0000:24:22,0,0,0,47.81,0.00,2506,41,79,--.--,--:--:--,1,0.00,12:31:06,24/01/2025,6.90,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556922,-47.2987442,23KKQ 64823 26311,0.5,0.1,0.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.2,-0.4,-1.4,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.40,55.39,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:07.841,-2.5,-0.9,33,0.0,0.0,0.0,0.0,0.0,0.007,-0.0,-0.0,582.9,0.430,0.430,0.000,0.0,00:00:00,0.0,0,--.--,--.--,8.7,0,0000:24:22,0,0,0,47.81,0.00,2506,41,79,--.--,--:--:--,1,0.00,12:31:07,24/01/2025,6.88,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556925,-47.2987445,23KKQ 64823 26311,0.5,0.1,45.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.2,-0.4,-1.4,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.48,55.40,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:08.865,-2.5,-0.9,33,0.0,0.0,0.0,0.0,0.0,0.008,-0.0,-0.0,582.9,0.410,0.410,0.000,0.0,00:00:01,0.0,0,--.--,--.--,8.5,0,0000:24:22,0,0,0,47.81,0.00,2506,41,79,--.--,--:--:--,1,0.00,12:31:08,24/01/2025,6.90,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556925,-47.2987445,23KKQ 64823 26311,0.5,0.1,45.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.2,-0.4,-1.4,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.47,55.43,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:09.861,-2.5,-0.9,33,0.0,0.0,0.0,0.0,0.0,0.008,-0.0,-0.0,582.9,0.400,0.400,0.000,0.0,00:00:02,0.1,0,--.--,--.--,8.1,0,0000:24:22,0,0,0,47.81,0.00,2506,41,79,--.--,--:--:--,1,0.00,12:31:09,24/01/2025,6.89,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556927,-47.2987448,23KKQ 64823 26311,0.5,0.1,45.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.2,-0.4,-1.4,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.46,55.40,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:10.863,-2.5,-0.9,33,0.0,0.0,0.0,0.0,0.0,0.009,-0.0,-0.1,582.9,0.390,0.390,0.000,0.0,00:00:03,0.1,0,--.--,--.--,8.0,0,0000:24:22,0,0,0,47.81,0.00,2506,40,79,--.--,--:--:--,1,0.00,12:31:10,24/01/2025,6.89,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556928,-47.2987448,23KKQ 64823 26311,0.5,0.1,0.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.1,-0.4,-1.4,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.46,55.39,--.--,0,0,0.1,0.1,0.1,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:11.870,-2.5,-0.8,33,0.0,0.0,0.0,0.0,0.0,0.016,-0.0,-0.1,582.9,0.370,0.370,0.000,0.0,00:00:04,0.1,0,--.--,--.--,7.8,0,0000:24:22,0,0,0,47.80,0.98,2506,40,79,--.--,--:--:--,1,46.84,12:31:11,24/01/2025,6.95,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556930,-47.2987451,23KKQ 64823 26311,0.5,0.1,225.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.1,-0.4,-1.4,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.46,55.39,--.--,0,0,1.6,0.9,0.9,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:12.864,-2.5,-0.8,33,0.0,0.0,0.0,0.0,0.0,0.027,-0.0,-0.1,582.8,0.360,0.360,0.000,0.0,00:00:05,0.1,0,--.--,--.--,7.6,0,0000:24:22,0,0,0,47.75,5.99,2507,41,79,--.--,--:--:--,1,286.03,12:31:12,24/01/2025,7.02,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556931,-47.2987452,23KKQ 64823 26311,0.5,0.1,243.4,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.1,-0.4,-1.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.43,55.42,--.--,0,0,1.5,1.3,0.7,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:13.868,-2.4,-0.9,33,0.0,0.0,0.0,0.0,0.0,0.039,-0.0,-0.1,582.8,0.350,0.350,0.000,0.0,00:00:06,0.1,0,--.--,--.--,7.5,0,0000:24:22,0,0,0,47.75,4.98,2509,41,79,--.--,--:--:--,1,237.77,12:31:13,24/01/2025,7.03,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556932,-47.2987454,23KKQ 64823 26311,0.5,0.1,225.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.1,-0.5,-1.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.42,55.46,--.--,0,0,2.1,1.2,0.8,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:14.867,-2.4,-0.8,34,0.0,0.0,0.0,0.0,0.0,0.019,-0.0,-0.1,582.8,0.330,0.330,0.000,0.0,00:00:07,0.2,0,--.--,--.--,7.3,0,0000:24:22,0,0,0,47.73,4.98,2510,41,79,--.--,--:--:--,1,237.71,12:31:14,24/01/2025,7.01,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556933,-47.2987455,23KKQ 64823 26311,0.5,0.1,225.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.1,-0.5,-1.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.47,55.44,--.--,0,0,1.4,1.0,0.8,0,0,0,180.0,0.0,0.0
2025-01-24 12:31:15.855,-2.4,-0.9,33,0.0,0.0,0.0,0.0,0.0,0.018,-0.0,-0.1,582.8,0.320,0.320,0.000,0.0,00:00:08,0.2,0,--.--,--.--,7.1,0,0000:24:22,0,0,0,47.74,4.98,2512,41,79,--.--,--:--:--,1,237.73,12:31:15,24/01/2025,7.03,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556934,-47.2987456,23KKQ 64823 26311,0.5,0.1,71.6,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.1,-0.5,-1.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,52.49,55.44,--.--,0,0,1.5,1.1,0.8,0,0,0,180.0,0.0,0.0
