Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2025-01-24 15:38:57.919,-0.3,-1.0,298,0.0,0.0,0.0,0.0,0.0,0.003,-0.0,0.0,584.4,-0.290,-0.280,0.000,0.0,00:00:00,0.0,0,--.--,--.--,4.5,0,0000:32:01,0,0,0,45.76,0.00,0,38,67,--.--,--:--:--,1,0.00,15:38:57,24/01/2025,5.86,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556805,-47.2987475,23KKQ 64823 26312,0.5,0.1,90.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.5,-0.5,3.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.39,45.62,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 15:38:58.911,-0.3,-1.0,298,0.0,0.0,0.0,0.0,0.0,0.003,-0.0,-0.0,584.4,-0.290,-0.290,0.000,0.0,00:00:01,0.0,0,--.--,--.--,4.5,0,0000:32:01,0,0,0,45.76,0.00,0,38,67,--.--,--:--:--,1,0.00,15:38:58,24/01/2025,5.86,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556805,-47.2987476,23KKQ 64823 26312,0.5,0.1,0.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.5,-0.5,3.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.41,45.67,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 15:38:59.899,-0.3,-1.0,298,0.0,0.0,0.0,0.0,0.0,0.003,-0.0,-0.0,584.4,-0.290,-0.290,0.000,0.0,00:00:02,0.0,0,--.--,--.--,4.5,0,0000:32:01,0,0,0,45.76,0.00,0,38,67,--.--,--:--:--,1,0.00,15:38:59,24/01/2025,5.86,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556805,-47.2987477,23KKQ 64823 26312,0.5,0.1,45.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.5,-0.5,3.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.44,45.67,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 15:39:00.899,-0.3,-1.0,298,0.0,0.0,0.0,0.0,0.0,0.005,-0.0,-0.0,584.4,-0.300,-0.300,0.000,0.0,00:00:02,0.0,0,--.--,--.--,4.7,0,0000:32:01,0,0,0,45.76,0.00,0,38,67,--.--,--:--:--,1,0.00,15:39:00,24/01/2025,5.86,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556804,-47.2987478,23KKQ 64823 26312,0.5,0.1,315.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.5,-0.5,3.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.55,45.61,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-24 15:39:01.909,-0.3,-0.9,298,0.0,0.0,0.0,0.0,0.0,0.008,-0.0,-0.0,584.4,-0.300,-0.300,0.000,0.0,00:00:03,0.1,0,--.--,--.--,5.5,0,0000:32:01,0,0,0,45.75,0.00,0,38,67,--.--,--:--:--,1,0.00,15:39:01,24/01/2025,5.87,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556804,-47.2987479,23KKQ 64823 26312,0.5,0.1,180.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.5,-0.5,3.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.48,45.66,--.--,0,0,0.8,1.1,1.2,0,0,0,180.0,0.0,0.0
2025-01-24 15:39:02.900,-0.3,-1.0,298,0.0,0.0,0.0,0.0,0.0,0.007,-0.0,-0.0,584.4,-0.300,-0.300,0.000,0.0,00:00:04,0.1,0,--.--,--.--,5.1,0,0000:32:01,0,0,0,45.67,3.99,0,38,67,--.--,--:--:--,1,182.24,15:39:02,24/01/2025,5.71,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556804,-47.2987479,23KKQ 64823 26312,0.5,0.1,135.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.5,-0.5,3.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.47,45.69,--.--,0,0,1.2,1.0,1.0,0,0,0,180.0,0.0,0.0
2025-01-24 15:39:03.909,-0.2,-1.0,297,0.0,0.0,0.0,0.0,0.0,0.016,-0.0,-0.0,584.4,-0.310,-0.310,0.000,0.0,00:00:05,0.1,0,--.--,--.--,5.0,0,0000:32:01,0,0,0,45.68,4.98,1,38,67,--.--,--:--:--,1,227.48,15:39:03,24/01/2025,5.87,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556803,-47.2987479,23KKQ 64823 26312,0.5,0.1,135.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.4,-0.5,3.4,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.47,45.68,--.--,0,0,0.8,1.0,1.0,0,0,0,180.0,0.0,0.0
2025-01-24 15:39:04.898,-0.1,-1.0,297,0.0,0.0,0.0,0.0,0.0,0.037,-0.0,-0.0,584.4,-0.310,-0.310,0.000,0.0,00:00:06,0.1,0,--.--,--.--,4.8,0,0000:32:01,0,0,0,45.67,4.98,2,38,67,--.--,--:--:--,1,227.43,15:39:04,24/01/2025,5.87,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556802,-47.2987480,23KKQ 64823 26312,0.5,0.1,180.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.4,-0.5,3.4,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.51,45.73,--.--,0,0,0.9,1.0,0.8,0,0,0,180.0,0.0,0.0
2025-01-24 15:39:05.907,-0.2,-1.0,297,0.0,0.0,0.0,0.0,0.0,0.049,-0.0,-0.0,584.4,-0.310,-0.310,0.000,0.0,00:00:07,0.1,0,--.--,--.--,4.6,0,0000:32:01,0,0,0,45.67,4.98,4,38,67,--.--,--:--:--,1,227.42,15:39:05,24/01/2025,5.88,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556802,-47.2987480,23KKQ 64823 26312,0.5,0.1,63.4,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.4,-0.5,3.4,0.1,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.53,45.65,--.--,0,0,1.4,1.7,1.6,0,0,0,180.0,0.0,0.0
2025-01-24 15:39:06.901,-0.2,-1.0,297,0.0,0.0,0.0,0.0,0.0,0.031,-0.0,-0.0,584.4,-0.310,-0.310,0.000,0.0,00:00:08,0.1,0,--.--,--.--,4.5,0,0000:32:01,0,0,0,45.66,4.98,5,38,67,--.--,--:--:--,1,227.40,15:39:06,24/01/2025,5.89,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-23.2556801,-47.2987480,23KKQ 64823 26312,0.5,0.1,90.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.4,-0.5,3.4,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,44.53,45.71,--.--,0,0,1.2,0.9,0.8,0,0,0,180.0,0.0,0.0
