Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2025-01-29 11:12:58.705,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.002,-0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:00,0.0,0,--.--,--.--,2.5,0,0000:00:00,0,0,0,48.66,0.00,1691,34,87,--.--,--:--:--,1,0.00,11:12:58,29/01/2025,5.67,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964318,-54.6718645,21KYB 48267 52576,0.5,0.1,0.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.6,1.9,1.1,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.57,55.61,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-29 11:12:59.579,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:00,0.0,0,--.--,--.--,2.4,0,0000:00:00,0,0,0,48.66,0.00,1691,34,87,--.--,--:--:--,1,0.00,11:12:59,29/01/2025,5.66,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964322,-54.6718645,21KYB 48267 52576,0.5,0.1,180.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.5,1.9,1.1,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.58,55.63,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:00.561,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:01,0.0,0,--.--,--.--,2.5,0,0000:00:00,0,0,0,48.66,0.00,1691,34,87,--.--,--:--:--,1,0.00,11:13:00,29/01/2025,5.65,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964322,-54.6718645,21KYB 48267 52576,0.5,0.1,180.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.5,2.0,1.1,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.58,55.63,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:01.559,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:02,0.0,0,--.--,--.--,2.3,0,0000:00:00,0,0,0,48.66,0.00,1691,34,87,--.--,--:--:--,1,0.00,11:13:01,29/01/2025,5.65,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964325,-54.6718644,21KYB 48267 52576,0.5,0.1,0.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.5,2.0,1.1,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.56,55.61,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:02.559,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.008,-0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:03,0.0,0,--.--,--.--,2.6,0,0000:00:00,0,0,0,48.66,0.00,1691,34,87,--.--,--:--:--,1,0.00,11:13:02,29/01/2025,5.65,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964325,-54.6718644,21KYB 48267 52576,0.5,0.1,0.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.5,2.0,1.1,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.56,55.61,--.--,0,0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:03.562,0.7,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.020,0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:04,0.1,0,--.--,--.--,2.6,0,0000:00:00,0,0,0,48.63,1.99,1691,34,87,--.--,--:--:--,1,96.78,11:13:03,29/01/2025,5.64,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964328,-54.6718645,21KYB 48267 52576,0.5,0.1,180.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.5,2.0,1.1,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.57,55.62,--.--,0,0,2.5,1.6,2.0,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:04.562,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.020,-0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:05,0.1,0,--.--,--.--,2.1,0,0000:00:00,0,0,0,48.59,2.99,1692,34,87,--.--,--:--:--,1,145.29,11:13:04,29/01/2025,1.85,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964328,-54.6718645,21KYB 48267 52576,0.5,0.1,180.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.5,1.9,1.1,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.57,55.62,--.--,0,0,1.8,1.8,1.8,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:05.563,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.027,-0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:06,0.1,0,--.--,--.--,1.2,0,0000:00:00,0,0,0,48.58,2.99,1693,34,87,--.--,--:--:--,1,145.25,11:13:05,29/01/2025,3.08,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964331,-54.6718645,21KYB 48267 52576,0.5,0.1,135.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.5,2.0,1.1,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.55,55.64,--.--,0,0,1.8,1.9,1.7,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:06.562,0.6,-0.4,239,0.0,0.0,0.0,0.0,0.0,0.033,-0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:07,0.1,0,--.--,--.--,3.0,0,0000:00:00,0,0,0,48.57,3.99,1694,34,87,--.--,--:--:--,1,193.81,11:13:06,29/01/2025,3.33,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964333,-54.6718645,21KYB 48267 52576,0.5,0.1,225.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.4,2.0,1.1,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.57,55.59,--.--,0,0,2.7,2.1,2.1,0,0,0,180.0,0.0,0.0
2025-01-29 11:13:07.565,0.6,-0.3,238,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,524.9,0.020,0.020,0.000,0.0,00:00:08,0.1,0,--.--,--.--,3.9,0,0000:00:00,0,0,0,48.57,3.99,1695,34,87,--.--,--:--:--,1,193.79,11:13:07,29/01/2025,3.24,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,100.00,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,-16.6964334,-54.6718646,21KYB 48267 52576,0.5,0.1,135.0,3,28,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,1.4,2.0,1.1,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,53.58,55.63,--.--,0,0,2.7,1.8,2.8,0,0,0,180.0,0.0,0.0
